광운대서동탄,천안광운대,광운대서동탄,인천소요산,,
14:36급,14:39,15:09,15:08,,
동두천인천,인천연천,광운대천안,서동탄동묘앞,,
14:41급,14:43급,15:14,15:13,,
청량리천안,천안청량리,의정부인천,인천양주,,
14:46,14:48,15:18급,15:17,,
광운대신창,인천양주,청량리신창,천안광운대,,
14:50,14:51,15:23,15:23급,,
양주인천,서동탄광운대,연천인천,천안청량리,,
14:54,14:57,15:27,15:28,,
광운대서동탄,신창광운대,광운대서동탄,인천의정부,,
15:01,15:04,15:32,15:31,,
소요산인천,인천소요산,양주인천,신창광운대,,
15:07,15:09,15:38급,15:39,,
청량리천안,서동탄청량리,청량리천안,인천연천,,
15:12,15:13,15:43,15:42,,
양주인천,인천양주,동두천인천,서동탄광운대,,
15:17급,15:17,15:47,15:46급,,
청량리천안,신창광운대,광운대신창,천안청량리,,
15:21,15:22급,15:51,15:50,,
광운대서동탄,신창청량리,의정부인천,인천의정부,,
15:26,15:25,15:55,15:55,,
연천인천,인천의정부,소요산구로,신창광운대,,
15:33,15:31,15:59,-,,
양주인천,천안광운대,광운대서동탄,-,,
15:38급,15:36,16:04,16:00,,
청량리천안,인천연천,양주인천,인천소요산,,
15:46,15:42급,16:11급,16:05,,
광운대신창,신창청량리,청량리천안,서동탄광운대,,
15:50,15:46,16:14,16:08,,
의정부인천,인천동묘앞,광운대신창,인천양주,,
-,15:51,16:19,16:11,,
-,인천의정부,연천인천,천안광운대,,
-,15:54,16:23,16:15,,
-,천안광운대,광운대병점,인천의정부,,
-,15:58,16:26,16:19급,,
-,인천소요산,양주인천,천안청량리,,
16:00,16:05,16:30,16:23,,
청량리서동탄,서동탄광운대,광운대서동탄,인천동두천,,
16:07,16:09,16:34,16:27,,
소요산인천,인천의정부,동두천인천,신창광운대,,
16:10,16:12,16:37급,16:33,,
광운대천안,천안광운대,청량리천안,서동탄광운대,,
16:14,16:16,16:41,16:37,,
의정부인천,인천동두천,광운대천안,인천양주,,
16:19급,16:20급,16:45,16:42급,,
청량리천안,천안청량리,양주인천,천안청량리,,
16:22,16:24,16:50,16:46,,
광운대서동탄,인천양주,광운대서동탄,인천연천,,
16:27,16:28,16:54,16:50,,
연천인천,신창광운대,의정부인천,신창청량리,,
16:31,16:34,16:59,16:54,,
양주인천,서동탄광운대,광운대병점,인천의정부,,
16:35급,16:38,17:03,17:03,,
청량리신창,인천연천,소요산인천,서동탄광운대,,
16:40급막,16:42급,17:07,17:07,,
동두천인천,천안청량리,광운대천안,구로의정부,,
16:47,16:46,17:12,17:11,,
의정부인천,인천양주,동두천구로,신창광운대,,
16:51,16:50,17:15,17:15,,
광운대서동탄,신창광운대,동묘앞인천,인천동묘앞,,
16:56,16:53,17:18급,17:19급,,
양주인천,인천의정부,청량리신창,천안청량리,,
-,16:58,17:22,17:22,,
-,천안청량리,광운대서동탄,구로동두천,,
17:00,17:01,17:26,17:27,,
동묘앞서동탄,부평소요산,의정부인천,서동탄광운대,,
17:04,17:05,17:30,17:30,,
소요산인천,서동탄광운대,청량리천안,인천의정부,,
17:07,17:08,17:38,17:34,,
광운대천안,인천양주,광운대서동탄,천안광운대,,
17:12,17:12,17:44,17:40,,
동묘앞인천,신창광운대,의정부인천,인천양주,,
17:16급,17:16,17:48,17:45,,
청량리신창,인천동묘앞,광운대신창,서동탄광운대,,
17:20,17:19급,17:54,17:48급,,
광운대서동탄,천안청량리,청량리천안,천안청량리,,
17:24,17:22,17:58,17:54,,
연천인천,부평동두천,소요산인천,인천양주,,
17:28,17:26,-,17:58,,
광운대천안,서동탄동묘앞,-,신창광운대,,
17:32,17:30,18:08,18:03,,
양주인천,인천양주,의정부인천,인천소요산,,
17:36급,17:33,18:12,18:09,,
청량리신창,신창광운대,광운대서동탄,서동탄광운대,,
17:40,17:38,18:16,18:13급,,
광운대서동탄,인천연천,연천인천,천안청량리,,
17:46,17:41급,18:21,18:18,,
의정부인천,천안청량리,청량리천안,인천동두천,,
17:49,17:45,18:26,18:21,,
광운대신창,인천동두천,광운대서동탄,신창광운대,,
17:53,17:48,18:31,18:25,,
양주인천,서동탄광운대,양주인천,구로양주,,
17:57,17:52,18:36급,18:30,,
청량리서동탄,인천의정부,청량리신창,인천광운대,,
-,17:57,18:40,18:34,,
-,천안광운대,광운대서동탄,병점광운대,,
18:03,18:01,18:44,18:38,,
소요산인천,인천양주,양주인천,인천동묘앞,,
18:08,18:04급,18:47,18:43,,
광운대천안,천안청량리,광운대천안,서동탄광운대,,
18:11,18:11,18:51,18:47,,
의정부인천,서동탄광운대,의정부인천,인천의정부,,
18:16,18:16,18:56,18:52급,,
청량리서동탄,인천양주,소요산인천,천안청량리,,
18:19,18:19,18:59,18:56,,
연천인천,신창광운대,광운대서동탄,인천동묘앞,,
18:24,18:25,19:04,19:00,,
광운대신창,인천동두천,의정부인천,구로소요산,,
18:26급,18:29,19:08급막,19:04,,
서울역천안,병점광운대,청량리신창,신창광운대,,
18:28,18:33,19:13,19:07,,
의정부인천,인천양주,광운대신창,인천의정부,,
18:33,18:36급,19:18,19:12,,
청량리서동탄,천안청량리,연천인천,인천양주,,
18:37,18:41,19:25,19:17,,
양주인천,인천연천,광운대서동탄,서동탄광운대,,
18:42,18:44,19:31,19:22급,,
광운대신창,천안광운대,동두천인천,천안청량리,,
18:47,18:47,19:35,19:27,,
의정부인천,부평동두천,광운대신창,인천양주,,
18:50,18:52,19:38,19:30,,
광운대천안,서동탄청량리,의정부인천,신창광운대,,
